"Entity","Code","Day","Monthly.CO..emissions.from.domestic.aviation","Monthly.CO..emissions.from.international.aviation","Year"
"South Africa","ZAF",2021-10-15,107385,134323,"2021"
"South Africa","ZAF",2021-11-15,132456,154733,"2021"
"South Africa","ZAF",2021-12-15,138594,144015,"2021"
"South Africa","ZAF",2022-01-15,133184,152124,"2022"
"South Africa","ZAF",2022-02-15,135667,164354,"2022"
"South Africa","ZAF",2022-03-15,153251,193610,"2022"
"South Africa","ZAF",2022-04-15,153535,190062,"2022"
"South Africa","ZAF",2022-05-15,154931,193156,"2022"
"South Africa","ZAF",2022-06-15,127075,181611,"2022"
"South Africa","ZAF",2022-07-15,150754,196186,"2022"
"South Africa","ZAF",2022-08-15,154027,205815,"2022"
"South Africa","ZAF",2022-09-15,140398,204170,"2022"
"South Africa","ZAF",2022-10-15,146107,222600,"2022"
"South Africa","ZAF",2022-11-15,140411,233124,"2022"
"South Africa","ZAF",2022-12-15,150141,256960,"2022"
"South Africa","ZAF",2023-01-15,137726,271516,"2023"
"South Africa","ZAF",2023-02-15,124109,249013,"2023"
"South Africa","ZAF",2023-03-15,152709,277358,"2023"
"South America","",2019-01-15,1261648.5,1678146.2,"2019"
"South America","",2019-02-15,1076977,1468355.9,"2019"
"South America","",2019-03-15,1022678.94,1431659,"2019"
"South America","",2019-04-15,1061100.8,1451557.9,"2019"
"South America","",2019-05-15,1036196.8,1473418.8,"2019"
"South America","",2019-06-15,1027621.4,1462196,"2019"
"South America","",2019-07-15,1257769.5,1579781.8,"2019"
"South America","",2019-08-15,1198015.2,1544661.9,"2019"
"South America","",2019-09-15,1157526.6,1451794.5,"2019"
"South America","",2019-10-15,1205098.6,1487090.5,"2019"
"South America","",2019-11-15,1198567.8,1450688.1,"2019"
"South America","",2019-12-15,1312153,1743443,"2019"
"South America","",2020-01-15,1383071.1,1665972.6,"2020"
"South America","",2020-02-15,1232213.8,1480590.2,"2020"
"South America","",2020-03-15,881647.44,1057323.4,"2020"
"South America","",2020-04-15,83629.914,148219.2,"2020"
"South America","",2020-05-15,103235.63,192163.6,"2020"
"South America","",2020-06-15,147057.44,208440.75,"2020"
"South America","",2020-07-15,232906.2,228531.3,"2020"
"South America","",2020-08-15,296320.8,255766.81,"2020"
"South America","",2020-09-15,403848.03,284176.34,"2020"
"South America","",2020-10-15,631976.9,372437.5,"2020"
"South America","",2020-11-15,713862.7,445098.2,"2020"
"South America","",2020-12-15,913316.1,583315.56,"2020"
"South America","",2021-01-15,1008544.44,612902.75,"2021"
"South America","",2021-02-15,796368.3,501332.38,"2021"
"South America","",2021-03-15,775899.75,528152.06,"2021"
"South America","",2021-04-15,635634.7,518762.84,"2021"
"South America","",2021-05-15,725339.1,568254,"2021"
"South America","",2021-06-15,826610.9,583453.44,"2021"
"South America","",2021-07-15,1059929.2,666066.2,"2021"
"South America","",2021-08-15,1060697.2,673328.3,"2021"
"South America","",2021-09-15,1110462.4,674694.8,"2021"
"South America","",2021-10-15,1179439.2,749713.94,"2021"
"South America","",2021-11-15,1253370.9,838204.94,"2021"
"South America","",2021-12-15,1375012.2,968203.3,"2021"
"South America","",2022-01-15,1351139.6,1024590.2,"2022"
"South America","",2022-02-15,1126860.2,930401.5,"2022"
"South America","",2022-03-15,1277921.1,1025408.1,"2022"
"South America","",2022-04-15,1241583,1067865.9,"2022"
"South America","",2022-05-15,1334065.4,1093895.5,"2022"
"South America","",2022-06-15,1233549.2,1009295.8,"2022"
"South America","",2022-07-15,1454200.5,1177396.8,"2022"
"South America","",2022-08-15,1390616.9,1158057.8,"2022"
"South America","",2022-09-15,1330266.9,1116184.8,"2022"
"South America","",2022-10-15,1405300.8,1171661.6,"2022"
"South America","",2022-11-15,1366153.5,1222206.2,"2022"
"South America","",2022-12-15,1476990.9,1327342.5,"2022"
"South America","",2023-01-15,1522938.4,1356810.2,"2023"
"South America","",2023-02-15,1291009,1195199.4,"2023"
"South America","",2023-03-15,1420027.4,1283895.4,"2023"
"South Korea","KOR",2019-01-15,123251,1218810,"2019"
"South Korea","KOR",2019-02-15,113363,1101510,"2019"
"South Korea","KOR",2019-03-15,110833,1063840,"2019"
"South Korea","KOR",2019-04-15,150109,1161330,"2019"
"South Korea","KOR",2019-05-15,153625,1219350,"2019"
"South Korea","KOR",2019-06-15,148836,1209570,"2019"
"South Korea","KOR",2019-07-15,150907,1271330,"2019"
"South Korea","KOR",2019-08-15,157504,1282480,"2019"
"South Korea","KOR",2019-09-15,147509,1204680,"2019"
"South Korea","KOR",2019-10-15,157191,1226940,"2019"
"South Korea","KOR",2019-11-15,146197,1152680,"2019"
"South Korea","KOR",2019-12-15,140570,1247320,"2019"
"South Korea","KOR",2020-01-15,140494,1281350,"2020"
"South Korea","KOR",2020-02-15,106466,1044120,"2020"
"South Korea","KOR",2020-03-15,68860.5,343770,"2020"
"South Korea","KOR",2020-04-15,79429.6,220456,"2020"
"South Korea","KOR",2020-05-15,114362,320303,"2020"
"South Korea","KOR",2020-06-15,121348,306886,"2020"
"South Korea","KOR",2020-07-15,155929,313121,"2020"
"South Korea","KOR",2020-08-15,180425,318992,"2020"
"South Korea","KOR",2020-09-15,108618,344140,"2020"
"South Korea","KOR",2020-10-15,166420,369950,"2020"
"South Korea","KOR",2020-11-15,147303,419281,"2020"
"South Korea","KOR",2020-12-15,120136,422092,"2020"
"South Korea","KOR",2021-01-15,82989.4,382310,"2021"
"South Korea","KOR",2021-02-15,125724,352992,"2021"
"South Korea","KOR",2021-03-15,145748,413896,"2021"
"South Korea","KOR",2021-04-15,170195,419830,"2021"
"South Korea","KOR",2021-05-15,177404,438854,"2021"
"South Korea","KOR",2021-06-15,170016,415627,"2021"
"South Korea","KOR",2021-07-15,188544,416894,"2021"
"South Korea","KOR",2021-08-15,177591,427860,"2021"
"South Korea","KOR",2021-09-15,161769,458735,"2021"
"South Korea","KOR",2021-10-15,186811,499711,"2021"
"South Korea","KOR",2021-11-15,153081,504878,"2021"
"South Korea","KOR",2021-12-15,157025,513069,"2021"
"South Korea","KOR",2022-01-15,150574,513944,"2022"
"South Korea","KOR",2022-02-15,151611,415924,"2022"
"South Korea","KOR",2022-03-15,145438,483658,"2022"
"South Korea","KOR",2022-04-15,149996,432137,"2022"
"South Korea","KOR",2022-05-15,155369,470320,"2022"
"South Korea","KOR",2022-06-15,151236,474859,"2022"
"South Korea","KOR",2022-07-15,151526,592893,"2022"
"South Korea","KOR",2022-08-15,149916,654565,"2022"
"South Korea","KOR",2022-09-15,138482,613545,"2022"
"South Korea","KOR",2022-10-15,148299,682166,"2022"
"South Korea","KOR",2022-11-15,125303,723077,"2022"
"South Korea","KOR",2022-12-15,121755,788917,"2022"
"South Korea","KOR",2023-01-15,126643,831584,"2023"
"South Korea","KOR",2023-02-15,120389,734243,"2023"
"South Korea","KOR",2023-03-15,132724,813938,"2023"
"South Sudan","SSD",2019-01-15,29.7907,1469.69,"2019"
"South Sudan","SSD",2019-05-15,29.5632,1068.27,"2019"
"South Sudan","SSD",2019-06-15,29.8432,1212.91,"2019"
"South Sudan","SSD",2019-07-15,62.1757,1417.97,"2019"
"South Sudan","SSD",2019-09-15,59.3013,1500.07,"2019"
"South Sudan","SSD",2019-10-15,29.5107,1339.09,"2019"
"South Sudan","SSD",2019-11-15,152.283,1432.77,"2019"
"South Sudan","SSD",2019-12-15,29.7032,1325.19,"2019"
"South Sudan","SSD",2020-01-15,117.693,840.221,"2020"
"Spain","ESP",2019-01-15,223882,1226370,"2019"
"Spain","ESP",2019-02-15,198488,1118500,"2019"
"Spain","ESP",2019-03-15,207066,1187520,"2019"
"Spain","ESP",2019-04-15,245059,1469070,"2019"
"Spain","ESP",2019-05-15,249671,1566090,"2019"
"Spain","ESP",2019-06-15,260590,1673180,"2019"
"Spain","ESP",2019-07-15,277379,1810940,"2019"
"Spain","ESP",2019-08-15,271236,1818530,"2019"
"Spain","ESP",2019-09-15,267886,1689220,"2019"
"Spain","ESP",2019-10-15,264393,1604610,"2019"
"Spain","ESP",2019-11-15,231682,1261180,"2019"
"Spain","ESP",2019-12-15,243889,1310760,"2019"
"Spain","ESP",2020-01-15,228364,1221760,"2020"
"Spain","ESP",2020-02-15,214430,1153050,"2020"
"Spain","ESP",2020-03-15,137980,780003,"2020"
"Spain","ESP",2020-04-15,14300.2,50781.6,"2020"
"Spain","ESP",2020-05-15,14019,72475.7,"2020"
"Spain","ESP",2020-06-15,30062.5,93751.3,"2020"
"Spain","ESP",2020-07-15,145286,434656,"2020"
"Spain","ESP",2020-08-15,220767,594935,"2020"
"Spain","ESP",2020-09-15,163152,416499,"2020"
"Spain","ESP",2020-10-15,138518,348877,"2020"
"Spain","ESP",2020-11-15,98035.1,284600,"2020"
"Spain","ESP",2020-12-15,122574,358025,"2020"
"Spain","ESP",2021-01-15,96495.7,287466,"2021"
"Spain","ESP",2021-02-15,72958.3,222496,"2021"
"Spain","ESP",2021-03-15,93450,273989,"2021"
"Spain","ESP",2021-04-15,109862,328135,"2021"
"Spain","ESP",2021-05-15,141586,407505,"2021"
"Spain","ESP",2021-06-15,187357,572520,"2021"
"Spain","ESP",2021-07-15,264978,922492,"2021"
"Spain","ESP",2021-08-15,265256,1003660,"2021"
"Spain","ESP",2021-09-15,242114,964093,"2021"
"Spain","ESP",2021-10-15,237397,1049750,"2021"
"Spain","ESP",2021-11-15,208129,909036,"2021"
"Spain","ESP",2021-12-15,236995,972616,"2021"
"Spain","ESP",2022-01-15,203414,862734,"2022"
"Spain","ESP",2022-02-15,186836,808875,"2022"
"Spain","ESP",2022-03-15,229205,1003240,"2022"
"Spain","ESP",2022-04-15,270121,1248110,"2022"
"Spain","ESP",2022-05-15,287756,1328560,"2022"
"Spain","ESP",2022-06-15,295461,1358690,"2022"
"Spain","ESP",2022-07-15,319635,1493470,"2022"
"Spain","ESP",2022-08-15,320325,1483100,"2022"
"Spain","ESP",2022-09-15,298302,1375610,"2022"
"Spain","ESP",2022-10-15,297635,1392560,"2022"
"Spain","ESP",2022-11-15,252300,1098150,"2022"
"Spain","ESP",2022-12-15,268131,1134510,"2022"
"Spain","ESP",2023-01-15,256624,1075500,"2023"
"Spain","ESP",2023-02-15,243359,991350,"2023"
"Spain","ESP",2023-03-15,281499,1158850,"2023"
"Sri Lanka","LKA",2021-02-15,5.52307,28487.7,"2021"
"Sri Lanka","LKA",2021-03-15,165.625,34508.6,"2021"
"Sri Lanka","LKA",2021-04-15,331.251,37597,"2021"
"Sri Lanka","LKA",2021-07-15,1159.38,39367.3,"2021"
"Sri Lanka","LKA",2021-10-15,195.401,51695.9,"2021"
"Sri Lanka","LKA",2021-11-15,193.056,64655.6,"2021"
"Sri Lanka","LKA",2021-12-15,133.989,76765.5,"2021"
"Sri Lanka","LKA",2022-01-15,128.009,75546.6,"2022"
"Sri Lanka","LKA",2022-02-15,195.079,71140.4,"2022"
"Sri Lanka","LKA",2022-03-15,299.072,82686.4,"2022"
"Sri Lanka","LKA",2022-04-15,5.52307,80749.5,"2022"
"Sri Lanka","LKA",2022-05-15,192.057,72346.1,"2022"
"Sri Lanka","LKA",2022-06-15,384.027,70554.8,"2022"
"Sri Lanka","LKA",2022-07-15,128.038,50735.1,"2022"
"Sri Lanka","LKA",2022-08-15,493.89,59720.3,"2022"
"Sri Lanka","LKA",2022-09-15,165.625,66105.2,"2022"
"Sri Lanka","LKA",2022-10-15,194.359,67063.3,"2022"
"Sri Lanka","LKA",2022-11-15,11.0461,69913.6,"2022"
"Sri Lanka","LKA",2023-01-15,11.0461,84230,"2023"
"Sri Lanka","LKA",2023-02-15,11.0461,75007.5,"2023"
"Sri Lanka","LKA",2023-03-15,165.625,78441,"2023"
"Sudan","SDN",2019-01-15,153.14,21353.6,"2019"
"Sudan","SDN",2019-02-15,159.64,17098.9,"2019"
"Sudan","SDN",2019-03-15,231.222,15130.5,"2019"
"Sudan","SDN",2019-04-15,220.1,14885.5,"2019"
"Sudan","SDN",2019-05-15,123.857,15752.2,"2019"
"Sudan","SDN",2019-06-15,10.1263,11198.7,"2019"
"Sudan","SDN",2019-07-15,92.3218,18992.7,"2019"
"Sudan","SDN",2019-08-15,358.031,21365.2,"2019"
"Sudan","SDN",2019-09-15,862.114,18566.6,"2019"
"Sudan","SDN",2019-10-15,779.604,17447.6,"2019"
"Sudan","SDN",2019-11-15,783.414,16355.1,"2019"
"Sudan","SDN",2019-12-15,886.465,17498.8,"2019"
"Sudan","SDN",2020-01-15,1057.67,18419.9,"2020"
"Sudan","SDN",2020-02-15,1012.22,16597.2,"2020"
"Sudan","SDN",2020-03-15,1207.12,8987.3,"2020"
"Sudan","SDN",2020-08-15,626.862,10113.3,"2020"
"Sudan","SDN",2020-09-15,808.046,11550.4,"2020"
"Sudan","SDN",2020-10-15,806.581,11777.8,"2020"
"Sudan","SDN",2020-11-15,1045.63,13274.5,"2020"
"Sudan","SDN",2020-12-15,894.74,13578,"2020"
"Sudan","SDN",2021-01-15,463.471,15575.8,"2021"
"Sudan","SDN",2021-02-15,652.603,12541.8,"2021"
"Sudan","SDN",2021-03-15,9.46346,151.012,"2021"
"Sudan","SDN",2022-09-15,16.1327,111.085,"2022"
"Suriname","SUR",2020-10-15,530.92,2448.88,"2020"
"Suriname","SUR",2020-11-15,398.19,3492.42,"2020"
"Suriname","SUR",2020-12-15,265.46,5177.39,"2020"
"Suriname","SUR",2021-02-15,36.1454,3682.13,"2021"
"Suriname","SUR",2021-03-15,265.46,5141.91,"2021"
"Suriname","SUR",2021-04-15,530.92,5259.54,"2021"
"Suriname","SUR",2021-05-15,398.19,5615.67,"2021"
"Suriname","SUR",2021-06-15,398.19,7578.82,"2021"
"Suriname","SUR",2021-07-15,665.31,10776.8,"2021"
"Suriname","SUR",2021-08-15,132.73,11086.7,"2021"
"Suriname","SUR",2021-09-15,663.65,12018.5,"2021"
"Suriname","SUR",2021-10-15,663.65,13789.5,"2021"
"Suriname","SUR",2021-11-15,929.111,15005.5,"2021"
"Suriname","SUR",2021-12-15,398.19,15854.5,"2021"
"Suriname","SUR",2022-01-15,929.111,15740,"2022"
"Suriname","SUR",2022-02-15,265.46,13494,"2022"
"Suriname","SUR",2022-03-15,398.19,15270.9,"2022"
"Suriname","SUR",2022-04-15,1061.84,17152.4,"2022"
"Suriname","SUR",2022-05-15,796.38,18123.8,"2022"
"Suriname","SUR",2022-06-15,2654.91,22423.6,"2022"
"Suriname","SUR",2022-07-15,929.111,20689.6,"2022"
"Suriname","SUR",2022-08-15,929.111,16728.3,"2022"
"Suriname","SUR",2022-09-15,796.38,17216.4,"2022"
"Suriname","SUR",2022-10-15,796.38,17344.4,"2022"
"Suriname","SUR",2022-11-15,1461.54,16113.8,"2022"
"Suriname","SUR",2022-12-15,2787.33,14263.8,"2022"
"Suriname","SUR",2023-01-15,1194.57,16549.3,"2023"
"Suriname","SUR",2023-02-15,663.65,18003.8,"2023"
"Suriname","SUR",2023-03-15,929.111,15255.8,"2023"
"Sweden","SWE",2019-01-15,49990.2,211211,"2019"
"Sweden","SWE",2019-02-15,49083.4,193384,"2019"
"Sweden","SWE",2019-03-15,50677.3,201148,"2019"
"Sweden","SWE",2019-04-15,47722.8,204171,"2019"
"Sweden","SWE",2019-05-15,56256.3,220277,"2019"
"Sweden","SWE",2019-06-15,47638.8,238718,"2019"
"Sweden","SWE",2019-07-15,36356.4,244840,"2019"
"Sweden","SWE",2019-08-15,44798.2,229644,"2019"
"Sweden","SWE",2019-09-15,57154.2,219778,"2019"
"Sweden","SWE",2019-10-15,58582.2,210971,"2019"
"Sweden","SWE",2019-11-15,51891.7,180165,"2019"
"Sweden","SWE",2019-12-15,44840.2,197699,"2019"
"Sweden","SWE",2020-01-15,45996.5,199259,"2020"
"Sweden","SWE",2020-02-15,47605.1,178425,"2020"
"Sweden","SWE",2020-03-15,35418,128622,"2020"
"Sweden","SWE",2020-04-15,4466.52,12399.9,"2020"
"Sweden","SWE",2020-05-15,3827.46,13448.8,"2020"
"Sweden","SWE",2020-06-15,5409.74,18220.5,"2020"
"Sweden","SWE",2020-07-15,10643,41966.5,"2020"
"Sweden","SWE",2020-08-15,12392.1,55718.5,"2020"
"Sweden","SWE",2020-09-15,15835.4,51893.7,"2020"
"Sweden","SWE",2020-10-15,23845.9,55068.3,"2020"
"Sweden","SWE",2020-11-15,21447.6,42993.1,"2020"
"Sweden","SWE",2020-12-15,17618.2,45138.2,"2020"
"Sweden","SWE",2021-01-15,15131.9,40744.1,"2021"
"Sweden","SWE",2021-02-15,15995.1,30322.3,"2021"
"Sweden","SWE",2021-03-15,20579.1,35514,"2021"
"Sweden","SWE",2021-04-15,22032.7,38797.8,"2021"
"Sweden","SWE",2021-05-15,21018.1,43198.3,"2021"
"Sweden","SWE",2021-06-15,27205.5,67255,"2021"
"Sweden","SWE",2021-07-15,28135.9,103080,"2021"
"Sweden","SWE",2021-08-15,31226.5,104174,"2021"
"Sweden","SWE",2021-09-15,42175.4,101418,"2021"
"Sweden","SWE",2021-10-15,42828.2,110675,"2021"
"Sweden","SWE",2021-11-15,41496.7,114623,"2021"
"Sweden","SWE",2021-12-15,40410.9,134167,"2021"
"Sweden","SWE",2022-01-15,34064.6,118888,"2022"
"Sweden","SWE",2022-02-15,33095.1,96517.4,"2022"
"Sweden","SWE",2022-03-15,42153.7,118636,"2022"
"Sweden","SWE",2022-04-15,45336.1,147372,"2022"
"Sweden","SWE",2022-05-15,54577.9,159210,"2022"
"Sweden","SWE",2022-06-15,58045.7,174138,"2022"
"Sweden","SWE",2022-07-15,36628.5,172134,"2022"
"Sweden","SWE",2022-08-15,47709.9,175420,"2022"
"Sweden","SWE",2022-09-15,53496.2,167408,"2022"
"Sweden","SWE",2022-10-15,45454.8,162699,"2022"
"Sweden","SWE",2022-11-15,44813.6,138532,"2022"
"Sweden","SWE",2022-12-15,38042.8,143713,"2022"
"Sweden","SWE",2023-01-15,42671.7,137731,"2023"
"Sweden","SWE",2023-02-15,42945.1,126081,"2023"
"Sweden","SWE",2023-03-15,50346.4,147746,"2023"
"Switzerland","CHE",2019-01-15,4924.92,453659,"2019"
"Switzerland","CHE",2019-02-15,4111.02,410275,"2019"
"Switzerland","CHE",2019-03-15,3545.13,427342,"2019"
"Switzerland","CHE",2019-04-15,3703.84,458051,"2019"
"Switzerland","CHE",2019-05-15,3692.22,460999,"2019"
"Switzerland","CHE",2019-06-15,3489.03,473624,"2019"
"Switzerland","CHE",2019-07-15,3554.74,505173,"2019"
"Switzerland","CHE",2019-08-15,3490.88,494039,"2019"
"Switzerland","CHE",2019-09-15,3251.91,470670,"2019"
"Switzerland","CHE",2019-10-15,2971.02,473964,"2019"
"Switzerland","CHE",2019-11-15,2785.6,409798,"2019"
"Switzerland","CHE",2019-12-15,2933.2,451790,"2019"
"Switzerland","CHE",2020-01-15,3014.78,450618,"2020"
"Switzerland","CHE",2020-02-15,2849.17,409647,"2020"
"Switzerland","CHE",2020-03-15,1555.72,268846,"2020"
"Switzerland","CHE",2020-04-15,167.638,40988.9,"2020"
"Switzerland","CHE",2020-05-15,307.806,67080.2,"2020"
"Switzerland","CHE",2020-06-15,314.543,78710,"2020"
"Switzerland","CHE",2020-07-15,656.017,138209,"2020"
"Switzerland","CHE",2020-08-15,814.256,157607,"2020"
"Switzerland","CHE",2020-09-15,691.545,141145,"2020"
"Switzerland","CHE",2020-10-15,11404.6,144094,"2020"
"Switzerland","CHE",2020-11-15,9991.06,116858,"2020"
"Switzerland","CHE",2020-12-15,5945.29,137372,"2020"
"Switzerland","CHE",2021-01-15,7238.61,129530,"2021"
"Switzerland","CHE",2021-02-15,12456.3,116794,"2021"
"Switzerland","CHE",2021-03-15,13568.7,130791,"2021"
"Switzerland","CHE",2021-04-15,16604.1,148513,"2021"
"Switzerland","CHE",2021-05-15,15449.4,158892,"2021"
"Switzerland","CHE",2021-06-15,17804.9,171963,"2021"
"Switzerland","CHE",2021-07-15,18363.9,261177,"2021"
"Switzerland","CHE",2021-08-15,20351,275031,"2021"
"Switzerland","CHE",2021-09-15,17427.7,260272,"2021"
"Switzerland","CHE",2021-10-15,16189.5,289885,"2021"
"Switzerland","CHE",2021-11-15,10742.1,252316,"2021"
"Switzerland","CHE",2021-12-15,10207.8,281462,"2021"
"Switzerland","CHE",2022-01-15,14122.3,282095,"2022"
"Switzerland","CHE",2022-02-15,16668.5,259440,"2022"
"Switzerland","CHE",2022-03-15,19663.3,311262,"2022"
"Switzerland","CHE",2022-04-15,16770.6,333911,"2022"
"Switzerland","CHE",2022-05-15,21302.9,348636,"2022"
"Switzerland","CHE",2022-06-15,18438.4,346250,"2022"
"Switzerland","CHE",2022-07-15,20800.2,414964,"2022"
"Switzerland","CHE",2022-08-15,22379.8,405011,"2022"
"Switzerland","CHE",2022-09-15,18249.1,384119,"2022"
"Switzerland","CHE",2022-10-15,18551.5,392540,"2022"
"Switzerland","CHE",2022-11-15,14316,337952,"2022"
"Switzerland","CHE",2022-12-15,12133.7,367384,"2022"
"Switzerland","CHE",2023-01-15,13439.1,361984,"2023"
"Switzerland","CHE",2023-02-15,17039.7,339588,"2023"
"Switzerland","CHE",2023-03-15,25045.4,384782,"2023"
"Syria","SYR",2019-12-15,109.584,3558.29,"2019"
"Syria","SYR",2020-01-15,35.2199,3808.98,"2020"
"Syria","SYR",2022-07-15,146.683,5563.07,"2022"
"Syria","SYR",2022-08-15,106.786,5110.88,"2022"
"Syria","SYR",2022-09-15,71.4169,5368.59,"2022"
"Syria","SYR",2022-10-15,48.5619,4217.05,"2022"
"Syria","SYR",2022-11-15,36.4437,3403.17,"2022"
"Syria","SYR",2022-12-15,23.7314,3370.46,"2022"
"Syria","SYR",2023-01-15,23.6871,3223.43,"2023"
"Syria","SYR",2023-02-15,23.2156,2844.45,"2023"
"Tajikistan","TJK",2019-01-15,149.551,15841.9,"2019"
"Tajikistan","TJK",2019-02-15,189.557,17156,"2019"
"Tajikistan","TJK",2019-03-15,100.599,18929.8,"2019"
"Tajikistan","TJK",2019-04-15,86.4791,17783.5,"2019"
"Tajikistan","TJK",2019-05-15,73.532,16810.2,"2019"
"Tajikistan","TJK",2019-06-15,55.5285,15240.1,"2019"
"Tajikistan","TJK",2019-07-15,68.4134,16182.7,"2019"
"Tajikistan","TJK",2019-08-15,104.23,17014.6,"2019"
"Tajikistan","TJK",2019-09-15,187.503,16795.9,"2019"
"Tajikistan","TJK",2019-10-15,123.466,18762.9,"2019"
"Tajikistan","TJK",2019-11-15,134.089,18681.8,"2019"
"Tajikistan","TJK",2019-12-15,133.311,20746,"2019"
"Tajikistan","TJK",2020-01-15,104.252,18045.1,"2020"
"Tajikistan","TJK",2020-02-15,91.822,19051.6,"2020"
"Tajikistan","TJK",2020-03-15,98.8542,12309.7,"2020"
"Tajikistan","TJK",2020-04-15,1.80035,379.154,"2020"
"Tajikistan","TJK",2020-05-15,7.1645,941.346,"2020"
"Tajikistan","TJK",2020-11-15,6.60991,4657.95,"2020"
"Tajikistan","TJK",2021-02-15,3.96176,5560.37,"2021"
"Tajikistan","TJK",2021-03-15,104.652,6847.12,"2021"
"Tajikistan","TJK",2021-04-15,23.4046,8596.07,"2021"
"Tajikistan","TJK",2021-05-15,32.4064,12240.3,"2021"
"Tajikistan","TJK",2021-06-15,23.4046,16640.5,"2021"
"Tajikistan","TJK",2021-07-15,36.0071,18051.9,"2021"
"Tajikistan","TJK",2021-08-15,30.606,16942.5,"2021"
"Tajikistan","TJK",2021-09-15,34.2067,17561.9,"2021"
"Tajikistan","TJK",2021-10-15,30.606,16311.4,"2021"
"Tajikistan","TJK",2021-11-15,63.2955,16514,"2021"
"Tajikistan","TJK",2021-12-15,34.2067,18829.3,"2021"
"Tajikistan","TJK",2022-01-15,305.634,16905.5,"2022"
"Tajikistan","TJK",2022-02-15,249.234,18371.3,"2022"
"Tajikistan","TJK",2022-03-15,149.324,16351.9,"2022"
"Tajikistan","TJK",2022-04-15,69.0347,19271,"2022"
"Tajikistan","TJK",2022-05-15,91.5163,24606.9,"2022"
"Tajikistan","TJK",2022-06-15,66.3391,27493,"2022"
"Tajikistan","TJK",2022-07-15,53.0381,29891.9,"2022"
"Tajikistan","TJK",2022-08-15,134.103,31228.5,"2022"
"Tajikistan","TJK",2022-09-15,121.81,28322.6,"2022"
"Tajikistan","TJK",2022-10-15,53.0534,29785.2,"2022"
"Tajikistan","TJK",2022-11-15,244.533,27493,"2022"
"Tajikistan","TJK",2022-12-15,335.334,28603.7,"2022"
"Tajikistan","TJK",2023-01-15,358.011,24610.6,"2023"
"Tajikistan","TJK",2023-02-15,414.716,24755.2,"2023"
"Tajikistan","TJK",2023-03-15,230.634,26687.3,"2023"
"Tanzania","TZA",2019-01-15,2885.51,31569.2,"2019"
"Tanzania","TZA",2019-02-15,782.289,28027.6,"2019"
"Tanzania","TZA",2019-03-15,1616.72,27562.8,"2019"
"Tanzania","TZA",2019-04-15,1562.4,24400.4,"2019"
"Tanzania","TZA",2019-05-15,1935.39,22890.3,"2019"
"Tanzania","TZA",2019-06-15,6452.44,31088,"2019"
"Tanzania","TZA",2019-07-15,8171.32,37846,"2019"
"Tanzania","TZA",2019-08-15,7031.4,43364.6,"2019"
"Tanzania","TZA",2019-09-15,7518.93,37613.4,"2019"
"Tanzania","TZA",2019-10-15,7752.5,34434.8,"2019"
"Tanzania","TZA",2019-11-15,7624.2,31348.4,"2019"
"Tanzania","TZA",2019-12-15,7376.19,36078.2,"2019"
"Tanzania","TZA",2020-01-15,5459.63,35419.6,"2020"
"Tanzania","TZA",2020-02-15,4874.35,32697,"2020"
"Tanzania","TZA",2020-03-15,7798.6,22168.2,"2020"
"Tanzania","TZA",2020-04-15,5917.81,314.387,"2020"
"Tanzania","TZA",2020-05-15,2628.15,976.963,"2020"
"Tanzania","TZA",2020-06-15,4612.07,2951.3,"2020"
"Tanzania","TZA",2020-07-15,9100.96,7228.79,"2020"
"Tanzania","TZA",2020-08-15,9042.25,9491.36,"2020"
"Tanzania","TZA",2020-09-15,8980.91,10414.6,"2020"
"Tanzania","TZA",2020-10-15,12730.7,13514.4,"2020"
"Tanzania","TZA",2020-11-15,23239.1,18054.1,"2020"
"Tanzania","TZA",2020-12-15,11924.4,27278.2,"2020"
"Tanzania","TZA",2021-01-15,12545.2,30675.3,"2021"
"Tanzania","TZA",2021-02-15,11991.1,25563.8,"2021"
"Tanzania","TZA",2021-03-15,11921.1,24231.4,"2021"
"Tanzania","TZA",2021-04-15,12097.2,18553.7,"2021"
"Tanzania","TZA",2021-05-15,12144.4,12624.8,"2021"
"Tanzania","TZA",2021-06-15,13610.7,15194,"2021"
"Tanzania","TZA",2021-07-15,13321.6,19733.6,"2021"
"Tanzania","TZA",2021-08-15,13834.1,20998.6,"2021"
"Tanzania","TZA",2021-09-15,12788.3,19644.3,"2021"
"Tanzania","TZA",2021-10-15,12935.9,19816.6,"2021"
"Tanzania","TZA",2021-11-15,15007.7,24435.3,"2021"
"Tanzania","TZA",2021-12-15,15982.6,26568.1,"2021"
"Tanzania","TZA",2022-01-15,13648.6,23395.5,"2022"
"Tanzania","TZA",2022-02-15,10740.7,21683.7,"2022"
"Tanzania","TZA",2022-03-15,12006.7,22773.2,"2022"
"Tanzania","TZA",2022-04-15,11486.8,20993.7,"2022"
"Tanzania","TZA",2022-05-15,11068.2,20157.2,"2022"
"Tanzania","TZA",2022-06-15,11406.6,23007.8,"2022"
"Tanzania","TZA",2022-07-15,12922.9,35713.3,"2022"
"Tanzania","TZA",2022-08-15,11128.3,36914.2,"2022"
"Tanzania","TZA",2022-09-15,10555.1,32139.6,"2022"
"Tanzania","TZA",2022-10-15,12488.5,32054,"2022"
"Tanzania","TZA",2022-11-15,9332.24,27431.8,"2022"
"Tanzania","TZA",2022-12-15,4769.64,28905,"2022"
